dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
4/27/20,27,4,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.25924476
4/26/20,26,4,2020,26,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.23965738
4/25/20,25,4,2020,22,3,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.22237439
4/24/20,24,4,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.20624361
4/23/20,23,4,2020,18,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.22352659
4/22/20,22,4,2020,9,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.20624361
4/21/20,21,4,2020,18,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.2177656
4/20/20,20,4,2020,5,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.20509141
4/19/20,19,4,2020,20,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.19933042
4/18/20,18,4,2020,20,2,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.19933042
4/17/20,17,4,2020,20,1,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.18896063
4/16/20,16,4,2020,13,1,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.16591665
4/15/20,15,4,2020,19,1,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.17974303
4/14/20,14,4,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.15785125
4/13/20,13,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.17628644
04/12/2020,12,4,2020,11,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.20278701
04/11/2020,11,4,2020,8,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.19011282
04/10/2020,10,4,2020,32,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.18550403
04/09/2020,9,4,2020,3,2,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.15900345
04/08/2020,8,4,2020,19,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.15554686
04/07/2020,7,4,2020,7,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.15554686
04/06/2020,6,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.14748146
04/05/2020,5,4,2020,20,5,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.15093806
04/04/2020,4,4,2020,11,2,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.13826387
04/03/2020,3,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.12558968
04/02/2020,2,4,2020,25,3,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.12558968
04/01/2020,1,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.1094589
3/31/20,31,3,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.1094589
3/30/20,30,3,2020,23,2,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.09102372
3/29/20,29,3,2020,0,2,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.06452314
3/28/20,28,3,2020,4,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.06452314
3/27/20,27,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.06106654
3/26/20,26,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,0.05184895
3/25/20,25,3,2020,19,1,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/24/20,24,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/23/20,23,3,2020,3,1,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/22/20,22,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/21/20,21,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/20/20,20,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/19/20,19,3,2020,11,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/18/20,18,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/17/20,17,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/16/20,16,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/15/20,15,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
3/14/20,14,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
03/11/2020,11,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,86790568,Africa,
7/24/20,24,7,2020,40,1,Denmark,DK,DNK,5806081,Europe,8.16385441
7/23/20,23,7,2020,48,0,Denmark,DK,DNK,5806081,Europe,7.7504947
7/22/20,22,7,2020,40,0,Denmark,DK,DNK,5806081,Europe,7.13045512
7/21/20,21,7,2020,89,0,Denmark,DK,DNK,5806081,Europe,6.61375547
7/20/20,20,7,2020,0,0,Denmark,DK,DNK,5806081,Europe,5.87315265
7/19/20,19,7,2020,0,0,Denmark,DK,DNK,5806081,Europe,5.87315265
7/18/20,18,7,2020,49,1,Denmark,DK,DNK,5806081,Europe,5.87315265
7/17/20,17,7,2020,32,0,Denmark,DK,DNK,5806081,Europe,5.32200636
7/16/20,16,7,2020,31,0,Denmark,DK,DNK,5806081,Europe,5.13254982
7/15/20,15,7,2020,24,0,Denmark,DK,DNK,5806081,Europe,5.04643321
7/14/20,14,7,2020,91,1,Denmark,DK,DNK,5806081,Europe,4.92586996
7/13/20,13,7,2020,0,0,Denmark,DK,DNK,5806081,Europe,4.66752014
07/12/2020,12,7,2020,0,0,Denmark,DK,DNK,5806081,Europe,4.66752014
07/11/2020,11,7,2020,30,0,Denmark,DK,DNK,5806081,Europe,4.66752014
07/10/2020,10,7,2020,16,0,Denmark,DK,DNK,5806081,Europe,4.82253003
07/09/2020,9,7,2020,12,0,Denmark,DK,DNK,5806081,Europe,4.90864664
07/08/2020,8,7,2020,10,2,Denmark,DK,DNK,5806081,Europe,5.63202615
07/07/2020,7,7,2020,46,1,Denmark,DK,DNK,5806081,Europe,6.04538586
07/06/2020,6,7,2020,0,0,Denmark,DK,DNK,5806081,Europe,7.5954848
07/05/2020,5,7,2020,0,0,Denmark,DK,DNK,5806081,Europe,7.5954848
07/04/2020,4,7,2020,17,0,Denmark,DK,DNK,5806081,Europe,7.5954848
07/03/2020,3,7,2020,21,0,Denmark,DK,DNK,5806081,Europe,8.11218445
07/02/2020,2,7,2020,26,1,Denmark,DK,DNK,5806081,Europe,8.61166077
07/01/2020,1,7,2020,17,0,Denmark,DK,DNK,5806081,Europe,8.92168056
6/30/20,30,6,2020,76,1,Denmark,DK,DNK,5806081,Europe,9.19725371
6/29/20,29,6,2020,0,0,Denmark,DK,DNK,5806081,Europe,8.30164099
6/28/20,28,6,2020,0,0,Denmark,DK,DNK,5806081,Europe,9.23170035
6/27/20,27,6,2020,39,1,Denmark,DK,DNK,5806081,Europe,9.92063321
6/26/20,26,6,2020,21,0,Denmark,DK,DNK,5806081,Europe,10.35121625
6/25/20,25,6,2020,54,0,Denmark,DK,DNK,5806081,Europe,10.31676961
6/24/20,24,6,2020,34,1,Denmark,DK,DNK,5806081,Europe,9.64506007
6/23/20,23,6,2020,136,2,Denmark,DK,DNK,5806081,Europe,9.73117667
6/22/20,22,6,2020,0,0,Denmark,DK,DNK,5806081,Europe,7.62993145
6/21/20,21,6,2020,0,0,Denmark,DK,DNK,5806081,Europe,8.04329116
6/20/20,20,6,2020,47,0,Denmark,DK,DNK,5806081,Europe,8.88723392
6/19/20,19,6,2020,50,2,Denmark,DK,DNK,5806081,Europe,9.18003039
6/18/20,18,6,2020,44,0,Denmark,DK,DNK,5806081,Europe,9.00779717
6/17/20,17,6,2020,33,0,Denmark,DK,DNK,5806081,Europe,8.88723392
6/16/20,16,6,2020,24,1,Denmark,DK,DNK,5806081,Europe,8.92168056
6/15/20,15,6,2020,54,0,Denmark,DK,DNK,5806081,Europe,9.02502049
6/14/20,14,6,2020,40,3,Denmark,DK,DNK,5806081,Europe,8.7150007
6/13/20,13,6,2020,64,1,Denmark,DK,DNK,5806081,Europe,8.7150007
06/12/2020,12,6,2020,19,0,Denmark,DK,DNK,5806081,Europe,9.00779717
06/11/2020,11,6,2020,15,0,Denmark,DK,DNK,5806081,Europe,9.23170035
06/10/2020,10,6,2020,39,0,Denmark,DK,DNK,5806081,Europe,9.86896325
06/09/2020,9,6,2020,14,4,Denmark,DK,DNK,5806081,Europe,9.90340989
06/08/2020,8,6,2020,24,2,Denmark,DK,DNK,5806081,Europe,10.12731307
06/07/2020,7,6,2020,49,1,Denmark,DK,DNK,5806081,Europe,10.93680918
06/06/2020,6,6,2020,64,4,Denmark,DK,DNK,5806081,Europe,11.1090424
06/05/2020,5,6,2020,40,2,Denmark,DK,DNK,5806081,Europe,10.83346925
06/04/2020,4,6,2020,37,0,Denmark,DK,DNK,5806081,Europe,11.26405229
06/03/2020,3,6,2020,35,4,Denmark,DK,DNK,5806081,Europe,11.88409187
06/02/2020,2,6,2020,30,2,Denmark,DK,DNK,5806081,Europe,12.59024805
06/01/2020,1,6,2020,36,3,Denmark,DK,DNK,5806081,Europe,12.77970459
5/31/20,31,5,2020,40,3,Denmark,DK,DNK,5806081,Europe,13.3480742
5/30/20,30,5,2020,81,0,Denmark,DK,DNK,5806081,Europe,13.81310388
5/29/20,29,5,2020,32,3,Denmark,DK,DNK,5806081,Europe,13.76143392
5/28/20,28,5,2020,52,2,Denmark,DK,DNK,5806081,Europe,14.00256042
5/27/20,27,5,2020,41,0,Denmark,DK,DNK,5806081,Europe,14.41592014
5/26/20,26,5,2020,27,1,Denmark,DK,DNK,5806081,Europe,15.05318303
5/25/20,25,5,2020,71,1,Denmark,DK,DNK,5806081,Europe,16.03491236
5/24/20,24,5,2020,59,0,Denmark,DK,DNK,5806081,Europe,16.7066219
5/23/20,23,5,2020,48,0,Denmark,DK,DNK,5806081,Europe,17.43000141
5/22/20,22,5,2020,65,7,Denmark,DK,DNK,5806081,Europe,18.92843038
5/21/20,21,5,2020,73,3,Denmark,DK,DNK,5806081,Europe,19.53124664
5/20/20,20,5,2020,76,3,Denmark,DK,DNK,5806081,Europe,21.06412225
5/19/20,19,5,2020,41,1,Denmark,DK,DNK,5806081,Europe,22.35587137
5/18/20,18,5,2020,69,4,Denmark,DK,DNK,5806081,Europe,24.18154345
5/17/20,17,5,2020,67,5,Denmark,DK,DNK,5806081,Europe,24.99103957
5/16/20,16,5,2020,78,0,Denmark,DK,DNK,5806081,Europe,25.49051589
5/15/20,15,5,2020,46,4,Denmark,DK,DNK,5806081,Europe,26.78226501
5/14/20,14,5,2020,76,6,Denmark,DK,DNK,5806081,Europe,28.57349045
5/13/20,13,5,2020,78,4,Denmark,DK,DNK,5806081,Europe,29.96857949
05/12/2020,12,5,2020,84,5,Denmark,DK,DNK,5806081,Europe,31.26032861
05/11/2020,11,5,2020,110,3,Denmark,DK,DNK,5806081,Europe,31.93203815
05/10/2020,10,5,2020,101,4,Denmark,DK,DNK,5806081,Europe,32.27650458
05/09/2020,9,5,2020,135,6,Denmark,DK,DNK,5806081,Europe,34.58442967
05/08/2020,8,5,2020,100,6,Denmark,DK,DNK,5806081,Europe,34.61887631
05/07/2020,7,5,2020,162,3,Denmark,DK,DNK,5806081,Europe,35.66949893
05/06/2020,6,5,2020,151,7,Denmark,DK,DNK,5806081,Europe,36.61678161
05/05/2020,5,5,2020,147,9,Denmark,DK,DNK,5806081,Europe,37.11625794
05/04/2020,4,5,2020,116,8,Denmark,DK,DNK,5806081,Europe,36.84068479
05/03/2020,3,5,2020,96,11,Denmark,DK,DNK,5806081,Europe,37.28849115
05/02/2020,2,5,2020,153,10,Denmark,DK,DNK,5806081,Europe,38.54579363
05/01/2020,1,5,2020,150,9,Denmark,DK,DNK,5806081,Europe,39.25194981
4/30/20,30,4,2020,157,9,Denmark,DK,DNK,5806081,Europe,40.07866924
4/29/20,29,4,2020,153,7,Denmark,DK,DNK,5806081,Europe,40.30257242
4/28/20,28,4,2020,123,5,Denmark,DK,DNK,5806081,Europe,40.99150529
4/27/20,27,4,2020,130,4,Denmark,DK,DNK,5806081,Europe,41.35319504
4/26/20,26,4,2020,235,15,Denmark,DK,DNK,5806081,Europe,42.17991447
4/25/20,25,4,2020,137,9,Denmark,DK,DNK,5806081,Europe,41.18096182
4/24/20,24,4,2020,161,10,Denmark,DK,DNK,5806081,Europe,41.99045794
4/23/20,23,4,2020,217,14,Denmark,DK,DNK,5806081,Europe,43.23053709
4/22/20,22,4,2020,180,6,Denmark,DK,DNK,5806081,Europe,45.19399574
4/21/20,21,4,2020,131,9,Denmark,DK,DNK,5806081,Europe,48.81089327
4/20/20,20,4,2020,142,9,Denmark,DK,DNK,5806081,Europe,51.92831447
4/19/20,19,4,2020,169,10,Denmark,DK,DNK,5806081,Europe,54.5118127
4/18/20,18,4,2020,194,15,Denmark,DK,DNK,5806081,Europe,57.11253426
4/17/20,17,4,2020,198,12,Denmark,DK,DNK,5806081,Europe,60.16106217
4/16/20,16,4,2020,170,10,Denmark,DK,DNK,5806081,Europe,61.55615121
4/15/20,15,4,2020,193,14,Denmark,DK,DNK,5806081,Europe,62.88234697
4/14/20,14,4,2020,144,12,Denmark,DK,DNK,5806081,Europe,64.43244591
4/13/20,13,4,2020,178,13,Denmark,DK,DNK,5806081,Europe,65.08693213
04/12/2020,12,4,2020,177,13,Denmark,DK,DNK,5806081,Europe,65.36250528
04/11/2020,11,4,2020,184,10,Denmark,DK,DNK,5806081,Europe,64.9835922
04/10/2020,10,4,2020,233,19,Denmark,DK,DNK,5806081,Europe,64.72524238
04/09/2020,9,4,2020,331,15,Denmark,DK,DNK,5806081,Europe,63.34737666
04/08/2020,8,4,2020,390,16,Denmark,DK,DNK,5806081,Europe,59.93715899
04/07/2020,7,4,2020,312,8,Denmark,DK,DNK,5806081,Europe,55.47631871
04/06/2020,6,4,2020,292,18,Denmark,DK,DNK,5806081,Europe,51.22215829
04/05/2020,5,4,2020,320,22,Denmark,DK,DNK,5806081,Europe,47.38135758
04/04/2020,4,4,2020,371,16,Denmark,DK,DNK,5806081,Europe,43.09275051
04/03/2020,3,4,2020,279,19,Denmark,DK,DNK,5806081,Europe,38.49412366
04/02/2020,2,4,2020,247,14,Denmark,DK,DNK,5806081,Europe,34.30885652
04/01/2020,1,4,2020,283,13,Denmark,DK,DNK,5806081,Europe,31.62201836
3/31/20,31,3,2020,182,5,Denmark,DK,DNK,5806081,Europe,28.33236395
3/30/20,30,3,2020,194,7,Denmark,DK,DNK,5806081,Europe,26.17944875
3/29/20,29,3,2020,155,13,Denmark,DK,DNK,5806081,Europe,23.66484381
3/28/20,28,3,2020,169,11,Denmark,DK,DNK,5806081,Europe,21.39136536
3/27/20,27,3,2020,153,7,Denmark,DK,DNK,5806081,Europe,20.68520918
3/26/20,26,3,2020,133,2,Denmark,DK,DNK,5806081,Europe,20.80577243
3/25/20,25,3,2020,131,8,Denmark,DK,DNK,5806081,Europe,22.85534769
3/24/20,24,3,2020,65,11,Denmark,DK,DNK,5806081,Europe,23.19981413
3/23/20,23,3,2020,69,0,Denmark,DK,DNK,5806081,Europe,23.37204734
3/22/20,22,3,2020,71,4,Denmark,DK,DNK,5806081,Europe,22.30420141
3/21/20,21,3,2020,104,3,Denmark,DK,DNK,5806081,Europe,21.21913215
3/20/20,20,3,2020,36,2,Denmark,DK,DNK,5806081,Europe,19.47957667
3/19/20,19,3,2020,91,0,Denmark,DK,DNK,5806081,Europe,19.03177031
3/18/20,18,3,2020,92,3,Denmark,DK,DNK,5806081,Europe,17.49889469
3/17/20,17,3,2020,57,0,Denmark,DK,DNK,5806081,Europe,15.96601908
3/16/20,16,3,2020,48,1,Denmark,DK,DNK,5806081,Europe,15.00151307
3/15/20,15,3,2020,23,0,Denmark,DK,DNK,5806081,Europe,14.19201696
3/14/20,14,3,2020,128,0,Denmark,DK,DNK,5806081,Europe,13.81310388
3/13/20,13,3,2020,160,0,Denmark,DK,DNK,5806081,Europe,11.62574205
03/12/2020,12,3,2020,252,0,Denmark,DK,DNK,5806081,Europe,8.8700106
03/11/2020,11,3,2020,151,0,Denmark,DK,DNK,5806081,Europe,4.54695689
03/10/2020,10,3,2020,75,0,Denmark,DK,DNK,5806081,Europe,1.94623533
03/09/2020,9,3,2020,7,0,Denmark,DK,DNK,5806081,Europe,0.65448622
03/08/2020,8,3,2020,8,0,Denmark,DK,DNK,5806081,Europe,0.53392297
03/07/2020,7,3,2020,3,0,Denmark,DK,DNK,5806081,Europe,0.3961364
03/06/2020,6,3,2020,10,0,Denmark,DK,DNK,5806081,Europe,0.34446643
03/05/2020,5,3,2020,2,0,Denmark,DK,DNK,5806081,Europe,0.17223322
03/04/2020,4,3,2020,3,0,Denmark,DK,DNK,5806081,Europe,0.13778657
03/03/2020,3,3,2020,1,0,Denmark,DK,DNK,5806081,Europe,0.08611661
03/02/2020,2,3,2020,1,0,Denmark,DK,DNK,5806081,Europe,0.06889329
03/01/2020,1,3,2020,1,0,Denmark,DK,DNK,5806081,Europe,0.05166996
2/29/20,29,2,2020,1,0,Denmark,DK,DNK,5806081,Europe,0.03444664
2/28/20,28,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0.01722332
2/27/20,27,2,2020,1,0,Denmark,DK,DNK,5806081,Europe,0.01722332
2/26/20,26,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/25/20,25,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/24/20,24,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/23/20,23,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/22/20,22,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/21/20,21,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/20/20,20,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/19/20,19,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/18/20,18,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/17/20,17,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/16/20,16,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/15/20,15,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/14/20,14,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
2/13/20,13,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/12/2020,12,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/11/2020,11,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/10/2020,10,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/09/2020,9,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/08/2020,8,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/07/2020,7,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/06/2020,6,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/05/2020,5,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/04/2020,4,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/03/2020,3,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/02/2020,2,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
02/01/2020,1,2,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/31/20,31,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/30/20,30,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/29/20,29,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/28/20,28,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/27/20,27,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/26/20,26,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/25/20,25,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/24/20,24,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/23/20,23,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/22/20,22,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/21/20,21,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/20/20,20,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/19/20,19,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/18/20,18,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/17/20,17,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/16/20,16,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/15/20,15,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/14/20,14,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
1/13/20,13,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,0
01/12/2020,12,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/11/2020,11,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/10/2020,10,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/09/2020,9,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/08/2020,8,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/07/2020,7,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/06/2020,6,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/05/2020,5,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/04/2020,4,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/03/2020,3,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/02/2020,2,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
01/01/2020,1,1,2020,0,0,Denmark,DK,DNK,5806081,Europe,
12/31/19,31,12,2019,0,0,Denmark,DK,DNK,5806081,Europe,
7/24/20,24,7,2020,1,0,Djibouti,DJ,DJI,973557,Africa,7.8064253
7/23/20,23,7,2020,3,2,Djibouti,DJ,DJI,973557,Africa,14.48297326
7/22/20,22,7,2020,7,0,Djibouti,DJ,DJI,973557,Africa,15.30470224
7/21/20,21,7,2020,9,0,Djibouti,DJ,DJI,973557,Africa,20.33779224
7/20/20,20,7,2020,8,0,Djibouti,DJ,DJI,973557,Africa,22.49483081
7/19/20,19,7,2020,0,0,Djibouti,DJ,DJI,973557,Africa,27.42520469
7/18/20,18,7,2020,10,0,Djibouti,DJ,DJI,973557,Africa,27.42520469
7/17/20,17,7,2020,8,0,Djibouti,DJ,DJI,973557,Africa,28.55508203
7/16/20,16,7,2020,6,0,Djibouti,DJ,DJI,973557,Africa,28.8632304
7/15/20,15,7,2020,2,0,Djibouti,DJ,DJI,973557,Africa,30.50668836
7/14/20,14,7,2020,5,0,Djibouti,DJ,DJI,973557,Africa,32.9718753
7/13/20,13,7,2020,17,0,Djibouti,DJ,DJI,973557,Africa,33.79360428
07/12/2020,12,7,2020,0,0,Djibouti,DJ,DJI,973557,Africa,32.0474302
07/11/2020,11,7,2020,0,0,Djibouti,DJ,DJI,973557,Africa,32.0474302
07/10/2020,10,7,2020,66,1,Djibouti,DJ,DJI,973557,Africa,32.86915918
07/09/2020,9,7,2020,11,0,Djibouti,DJ,DJI,973557,Africa,26.60347571
07/08/2020,8,7,2020,56,0,Djibouti,DJ,DJI,973557,Africa,26.80890795
07/07/2020,7,7,2020,30,0,Djibouti,DJ,DJI,973557,Africa,22.9056953
07/06/2020,6,7,2020,56,0,Djibouti,DJ,DJI,973557,Africa,21.57038571
07/05/2020,5,7,2020,0,0,Djibouti,DJ,DJI,973557,Africa,17.56445693
07/04/2020,4,7,2020,21,0,Djibouti,DJ,DJI,973557,Africa,17.56445693
07/03/2020,3,7,2020,11,0,Djibouti,DJ,DJI,973557,Africa,16.22914734
07/02/2020,2,7,2020,22,1,Djibouti,DJ,DJI,973557,Africa,16.33186347
07/01/2020,1,7,2020,26,1,Djibouti,DJ,DJI,973557,Africa,14.68840551
6/30/20,30,6,2020,13,1,Djibouti,DJ,DJI,973557,Africa,15.92099898
6/29/20,29,6,2020,0,0,Djibouti,DJ,DJI,973557,Africa,18.28346979
6/28/20,28,6,2020,0,0,Djibouti,DJ,DJI,973557,Africa,19.92692775
6/27/20,27,6,2020,8,0,Djibouti,DJ,DJI,973557,Africa,20.74865673
6/26/20,26,6,2020,5,0,Djibouti,DJ,DJI,973557,Africa,24.34372101
6/25/20,25,6,2020,13,3,Djibouti,DJ,DJI,973557,Africa,26.39804346
6/24/20,24,6,2020,18,1,Djibouti,DJ,DJI,973557,Africa,29.37681101
6/23/20,23,6,2020,17,3,Djibouti,DJ,DJI,973557,Africa,32.9718753
6/22/20,22,6,2020,17,0,Djibouti,DJ,DJI,973557,Africa,38.51854591
6/21/20,21,6,2020,0,0,Djibouti,DJ,DJI,973557,Africa,40.67558448
6/20/20,20,6,2020,8,2,Djibouti,DJ,DJI,973557,Africa,45.40052611
6/19/20,19,6,2020,12,0,Djibouti,DJ,DJI,973557,Africa,51.66620958
6/18/20,18,6,2020,6,0,Djibouti,DJ,DJI,973557,Africa,62.65683468
6/17/20,17,6,2020,38,0,Djibouti,DJ,DJI,973557,Africa,78.06425304
6/16/20,16,6,2020,36,0,Djibouti,DJ,DJI,973557,Africa,95.7314261
6/15/20,15,6,2020,16,2,Djibouti,DJ,DJI,973557,Africa,114.117612
6/14/20,14,6,2020,8,3,Djibouti,DJ,DJI,973557,Africa,128.9087336
6/13/20,13,6,2020,43,1,Djibouti,DJ,DJI,973557,Africa,156.8475189
06/12/2020,12,6,2020,25,3,Djibouti,DJ,DJI,973557,Africa,152.4307257
06/11/2020,11,6,2020,42,0,Djibouti,DJ,DJI,973557,Africa,172.1522212
06/10/2020,10,6,2020,53,3,Djibouti,DJ,DJI,973557,Africa,191.3601361
06/09/2020,9,6,2020,71,3,Djibouti,DJ,DJI,973557,Africa,185.9161816
06/08/2020,8,6,2020,38,2,Djibouti,DJ,DJI,973557,Africa,198.9611291
06/07/2020,7,6,2020,46,0,Djibouti,DJ,DJI,973557,Africa,195.0579165
06/06/2020,6,6,2020,69,0,Djibouti,DJ,DJI,973557,Africa,190.3329749
06/05/2020,5,6,2020,119,0,Djibouti,DJ,DJI,973557,Africa,206.1512577
06/04/2020,4,6,2020,156,1,Djibouti,DJ,DJI,973557,Africa,216.42287
06/03/2020,3,6,2020,210,1,Djibouti,DJ,DJI,973557,Africa,232.2411528
06/02/2020,2,6,2020,215,0,Djibouti,DJ,DJI,973557,Africa,210.6707671
06/01/2020,1,6,2020,160,2,Djibouti,DJ,DJI,973557,Africa,200.6045871
5/31/20,31,5,2020,280,2,Djibouti,DJ,DJI,973557,Africa,191.3601361
5/30/20,30,5,2020,0,0,Djibouti,DJ,DJI,973557,Africa,164.8593765
5/29/20,29,5,2020,217,2,Djibouti,DJ,DJI,973557,Africa,167.4272796
5/28/20,28,5,2020,229,4,Djibouti,DJ,DJI,973557,Africa,146.781339
5/27/20,27,5,2020,0,0,Djibouti,DJ,DJI,973557,Africa,124.4919404
5/26/20,26,5,2020,198,4,Djibouti,DJ,DJI,973557,Africa,127.4707079
5/25/20,25,5,2020,0,0,Djibouti,DJ,DJI,973557,Africa,108.8790898
